rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
17146,DJK Altenthann,Bayern,Kreis Regensburg,10,A Klasse,A-Klasse Rgbg Gruppe 1 · Kreis Regensburg,030ULPNVUG00005FVS5489BUVVARDA0V-G,8,7,2,1,4,18,20,-2,7,1.0,,fussball.de
17147,(SG 1) TSV Keilberg 2 / SV Eintracht Straßbessenbach,Bayern,Kreis Aschaffenburg,10,A Klasse,AK-Gr2 AB · Kreis Aschaffenburg,0318S0UKU4000006VS5489BTVSK8S3O6-G,9,7,2,1,4,14,16,-2,7,1.0,,fussball.de
17148,DJK SG Altenessen III,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Essen,031FK2JIRS000004VS5489BTVUS470OH-G,8,3,1,0,2,14,15,-1,3,1.0,,fussball.de
17149,FC Averlak,Schleswig-Holstein,Kreis Westküste,10,Kreisklasse B,Kreisklasse B - 6 · Kreis Westküste,031BV5KGT4000000VS5489BTVUS470OH-G,8,3,1,0,2,11,12,-1,3,1.0,,fussball.de
17150,SV Hattendorf II,Hessen,Kreis Gießen,10,Kreisliga B,KLB Gießen Gr.3,031CPS6SMO000002VS5489BUVUR5FS5A-G,10,3,1,0,2,11,12,-1,3,1.0,,fussball.de
17151,FC Wackerstein-Dünzing,Bayern,Kreis Donau/Isar,10,A Klasse,423 A-Klasse 3 · Kreis Donau/Isar,0315592UAK00001BVS5489BUVSBBVPEU-G,10,3,1,0,2,10,11,-1,3,1.0,,fussball.de
17152,SV Wahlstedt II,Schleswig-Holstein,Kreis Holstein,10,Kreisklasse B,Kreisklasse B - 8 · Kreis Holstein,031EDBGP34000004VS5489BUVUR5FS5A-G,7,3,1,0,2,10,11,-1,3,1.0,,fussball.de
17153,TSV Holvede-H. II,Niedersachsen,Kreis Harburg,10,2.Kreisklasse,2.Kreisklasse Harburg,031AFRN4T400000CVS5489BUVV628VP4-G,9,3,1,0,2,10,11,-1,3,1.0,,fussball.de
17154,FV Bodersweier,Südbaden,Offenburg,10,2.Kreisliga (B),Kreisliga B - Staffel 1 · Offenburg,031BF2URV8000007VS5489BUVUR5FS5A-G,8,3,1,0,2,9,10,-1,3,1.0,,fussball.de
17155,SG Leinetal,Niedersachsen,Kreis Göttingen-Osterode,10,2.Kreisklasse,2.Kreisklasse Staffel B · Kreis Göttingen-Osterode,0317BQ2SO000000DVS5489BUVSBBVPEU-G,7,3,1,0,2,9,10,-1,3,1.0,,fussball.de
17156,DJK Lösort Meiderich II,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Duisburg-Mülheim-Dinslak",031GBDSMU0000000VS5489BUVSJ4CRAP-G,11,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17157,SG Osterfeld II,Niederrhein,Kreis Oberhausen-Bottrop,10,Kreisliga C,Kreisliga C1 Breil · Kreis Oberhausen-Bottrop,031G0132UK000004VS5489BUVSJ4CRAP-G,8,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17158,SSV Hagen II,Niedersachsen,Kreis Stade,10,2.Kreisklasse,2.Kreisklasse Stade,031B83B7VO000000VS5489BUVV628VP4-G,7,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17159,SV Nortrup,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel A,0316EACIIK00000BVS5489BUVSBBVPEU-G,5,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17160,SuS Volmarstein,Westfalen,Kreis Hagen,10,Kreisliga B,Kreisliga B2 Hagen,031FEQQNP400000JVS5489BUVSJ4CRAP-G,11,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17161,WF Klingen,Bayern,Kreis Augsburg,10,A Klasse,AK Aichach · Kreis Augsburg,0310VPOCSG000007VS5489BTVT51B5B5-G,8,3,1,0,2,8,9,-1,3,1.0,,fussball.de
17162,BSV 07 Schwenningen II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B1 · Bezirk Schwarzwald/Zollern (K),031516VK5G000004VS5489BUVSBBVPEU-G,9,3,1,0,2,7,8,-1,3,1.0,,fussball.de
17163,DJK Göggingen,Bayern,Kreis Augsburg,10,A Klasse,AK Augsburg Mitte,0310VPOBJG00002KVS5489BTVT51B5B5-G,7,3,1,0,2,7,8,-1,3,1.0,,fussball.de
17164,SV Schackendorf III,Schleswig-Holstein,Kreis Holstein,10,Kreisklasse B,Kreisklasse B - 8 · Kreis Holstein,031EDBGP34000004VS5489BUVUR5FS5A-G,8,3,1,0,2,7,8,-1,3,1.0,,fussball.de
17165,TSG Schnaitheim II,Württemberg,Bezirk Ostwürttemberg (K),10,Kreisliga B,Kreisliga B4 · Bezirk Ostwürttemberg (K),03153EEKGO00000FVS5489BTVU7GTVLE-G,11,3,1,0,2,7,8,-1,3,1.0,,fussball.de
17166,Edendorfer SV II,Schleswig-Holstein,Kreis Westküste,10,Kreisklasse B,Kreisklasse B - 6 · Kreis Westküste,031BV5KGT4000000VS5489BTVUS470OH-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17167,FC Nassenfels,Bayern,Kreis Donau/Isar,10,A Klasse,421 A-Klasse 1 · Kreis Donau/Isar,0315592RLC000018VS5489BUVSBBVPEU-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17168,SG Heber-Wolterdingen,Niedersachsen,Kreis Heidekreis,10,2.Kreisklasse,2.Kreisklasse Heidekreis,03196SSB7S000000VS5489BTVSK8S3O6-G,7,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17169,SV Blau-Gelb Wiesbaden,Hessen,Kreis Wiesbaden,10,Kreisliga B,KLB Wiesbaden,0318MB1CE400000BVS5489BTVSK8S3O6-G,10,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17170,SV Hellern III,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel B,0316EACIP800000BVS5489BUVSBBVPEU-G,8,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17171,SV Schmieheim,Südbaden,Offenburg,10,2.Kreisliga (B),Kreisliga B - Staffel 3 · Offenburg,031BF2USHS000008VS5489BUVUR5FS5A-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17172,SVN Buchholz II,Niedersachsen,Kreis Heidekreis,10,2.Kreisklasse,2.Kreisklasse Heidekreis,03196SSB7S000000VS5489BTVSK8S3O6-G,8,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17173,SpVg Schonnebeck 1910 III.,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Essen,031FK2JIRS000004VS5489BTVUS470OH-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17174,TSF Bracht 01/20 e.V. - 2,Niederrhein,Kreis Kempen-Krefeld,10,Kreisliga C,Kreisliga C 1 · Kreis Kempen-Krefeld,031HVV8G6C000004VS5489BUVVKNMR0J-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17175,Türk Pamukkalespor Haigerloch,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B2 · Bezirk Schwarzwald/Zollern (K),0315174K8C000004VS5489BUVSBBVPEU-G,9,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17176,VfB Bad Rappenau,Baden,Kreis Sinsheim,10,Kreisklasse B,bfv-Kreisklasse B  Sinsheim,031427VQDG00000DVS5489BUVSBBVPEU-G,8,3,1,0,2,6,7,-1,3,1.0,,fussball.de
17177,SGM Frittlingen/Wilflingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B3 · Bezirk Schwarzwald/Zollern (K),031517653S000004VS5489BUVSBBVPEU-G,7,3,1,0,2,5,6,-1,3,1.0,,fussball.de
17178,SpG Hirschhorn 1 / Moosbrunn 1,Baden,Kreis Heidelberg,10,Kreisklasse B,bfv-Kreisklasse B Heidelberg,031EDO4BM800000DVS5489BTVUS470OH-G,11,3,1,0,2,5,6,-1,3,1.0,,fussball.de
17179,TSV Weeze III,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Kleve-Geldern,031ON9IV2C000005VS5489BUVT2M8LCU-G,8,3,1,0,2,5,6,-1,3,1.0,,fussball.de
17180,TuSpo Grünenplan II,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel D · Kreis Hildesheim-Holzminden,031CCR6SOS000004VS5489BTVUS470OH-G,9,3,1,0,2,5,6,-1,3,1.0,,fussball.de
17181,DJK Falke Nbg. II,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 8 N/F · Kreis Nürnberg/Frankenhöhe,0317T935OK000028VS5489BUVSBBVPEU-G,9,3,1,0,2,4,5,-1,3,1.0,,fussball.de
17182,SG Veitsrodt/Tiefenstein,Südwest,Kreis Birkenfeld,10,B-Klasse,Herren B-Klasse Birkenfeld 1,0314O2BQEG000008VS5489BUVSBBVPEU-G,9,3,1,0,2,4,5,-1,3,1.0,,fussball.de
17183,SV Wiesenthalerhof II,Südwest,Kreis Kaiserslaut.-Donnersberg,10,B-Klasse,Herren B-Klasse KL/DOB Süd · Kreis Kaiserslaut.-Donnersberg,031ARQBIG8000004VS5489BTVSK8S3O6-G,7,3,1,0,2,4,5,-1,3,1.0,,fussball.de
17184,SW Holtwick II,Westfalen,Kreis Ahaus-Coesfeld,10,Kreisliga B,Kreisliga B 2 Ahaus-Coesfeld,031E5G2TGK000004VS5489BUVUR5FS5A-G,12,3,1,0,2,3,4,-1,3,1.0,,fussball.de
17185,TuS Tensfeld II,Schleswig-Holstein,Kreis Holstein,10,Kreisklasse B,Kreisklasse B - 8 · Kreis Holstein,031EDBGP34000004VS5489BUVUR5FS5A-G,9,3,1,0,2,3,4,-1,3,1.0,,fussball.de
17186,SV Union Lohne IV,Niedersachsen,Kreis Bentheim,10,2.Kreisklasse,2.Kreisklasse Grafschaft Bentheim,0319B7JNRC000004VS5489BUVV628VP4-G,10,5,1,2,2,11,13,-2,5,1.0,,fussball.de
17187,SG Geismar/Züschen II,Hessen,Kreis Schwalm-Eder,10,Kreisliga B,KLB Schwalm-Eder Gr.3,0318K5I66800000BVS5489BUVV628VP4-G,8,5,1,2,2,8,10,-2,5,1.0,,fussball.de
17188,TuS Schönenberg II,Südwest,Kreis Kusel-Kaiserslautern,10,B-Klasse,Herren B-Klasse Kusel-Kaiserslautern Süd,0318CAK21K000007VS5489BUVSBBVPEU-G,11,5,1,2,2,7,9,-2,5,1.0,,fussball.de
17189,TSV Neuensorg,Bayern,Kreis Coburg/Kronach/Lichtenf.,10,A Klasse,A-2 Klasse · Kreis Coburg/Kronach/Lichtenf.,03124BPSPG000003VS5489BTVT51B5B5-G,8,7,2,1,4,10,13,-3,7,1.0,,fussball.de
17190,SV Salgen-Bronnen,Bayern,Kreis Allgäu,10,A Klasse,A-Klasse Allgäu 2,0315DF826G000003VS5489BTVU7GTVLE-G,10,4,1,1,2,14,16,-2,4,1.0,,fussball.de
17191,DJK Rheinkraft Neuss,Niederrhein,Kreis Grevenbroich-Neuss,10,Kreisliga C,"Kreisliga C, Gr. 2 · Kreis Grevenbroich-Neuss",031FU1DM2G000004VS5489BUVSJ4CRAP-G,9,4,1,1,2,13,15,-2,4,1.0,,fussball.de
17192,SG Leveste/Gehrden,Niedersachsen,Kreis Region Hannover,10,2.Kreisklasse,2.Kreisklasse Region Hannover St.3,031EQ8UFUC00000BVS5489BTVUS470OH-G,8,4,1,1,2,11,13,-2,4,1.0,,fussball.de
17193,SGE Bedburg-Hau 05 II,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Kleve-Geldern,031JANH8D000000BVS5489BUVVKNMR0J-G,10,4,1,1,2,11,13,-2,4,1.0,,fussball.de
17194,(SG 1) Geiselbach/Schneppenbach,Bayern,Kreis Aschaffenburg,10,A Klasse,AK-Gr1 AB · Kreis Aschaffenburg,0318S0UKOS000006VS5489BTVSK8S3O6-G,11,6,2,0,4,14,17,-3,6,1.0,,fussball.de
17195,Blau Weiß Gelsenkirchen,Westfalen,Kreis Gelsenkirchen,10,Kreisliga B,Kreisliga B 2 Herren · Kreis Gelsenkirchen,031BHFIC0G000004VS5489BUVUR5FS5A-G,11,4,1,1,2,8,10,-2,4,1.0,,fussball.de
17196,SG Atzelgift/Nister II,Rheinland,Kreis Westerwald/Sieg,10,Kreisliga C,Kreisliga C3 · Kreis Westerwald/Sieg,031CHIG7SS000007VS5489BTVUS470OH-G,9,4,1,1,2,8,10,-2,4,1.0,,fussball.de
17197,SV 1947 Hilbeck e.V. II,Westfalen,Kreis Soest,10,Kreisliga B,Kreisliga B Herren · Kreis Soest,031D481IKK000002VS5489BUVUR5FS5A-G,9,4,1,1,2,8,10,-2,4,1.0,,fussball.de
17198,SV Handorf-Langenber II,Niedersachsen,Kreis Vechta,10,2.Kreisklasse,2.Kreisklasse Vechta,0314GRL00G000004VS5489BUVSBBVPEU-G,10,4,1,1,2,7,9,-2,4,1.0,,fussball.de
17199,SG Emstal,Niedersachsen,Kreis Emsland,10,2.Kreisklasse,2.KK Emsland Nord,0315LA7C88000005VS5489BUVSBBVPEU-G,10,4,1,1,2,5,7,-2,4,1.0,,fussball.de
17200,TSV Burgfarrnbach II,Bayern,Kreis Nürnberg/Frankenhöhe,10,A Klasse,AK-Gr 6 N/F · Kreis Nürnberg/Frankenhöhe,0317T9332O00000CVS5489BUVSBBVPEU-G,8,4,1,1,2,5,7,-2,4,1.0,,fussball.de
17201,SV Eintracht Ober-Unterharnsbach 2,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,10,A Klasse,A-Klasse 4 BA · Kreis Bamberg/Bayreuth/Kulmb.,03169E54M0000006VS5489BUVSBBVPEU-G,8,6,1,3,2,7,10,-3,6,1.0,,fussball.de
17202,SV Zuchering II,Bayern,Kreis Donau/Isar,10,A Klasse,423 A-Klasse 3 · Kreis Donau/Isar,0315592UAK00001BVS5489BUVSBBVPEU-G,8,4,1,1,2,4,6,-2,4,1.0,,fussball.de
17203,SG Kelkheim II,Hessen,Kreis Maintaunus,10,Kreisliga B,KLB Maintaunus,0319FVIBNK00000BVS5489BUVV628VP4-G,13,5,1,2,2,11,14,-3,5,1.0,,fussball.de
17204,TuS Glan-Münchweiler,Südwest,Kreis Kusel-Kaiserslautern,10,B-Klasse,Herren B-Klasse Kusel-Kaiserslautern Nord,0318CAK1QG000009VS5489BUVSBBVPEU-G,13,5,1,2,2,9,12,-3,5,1.0,,fussball.de
17205,SV Kirkel 2,Saarland,Kreis Ostsaar,10,Kreisliga A / Kreisliga,Kreisliga A Bliestal · Kreis Ostsaar,030VIFT0BC000006VS5489BUVVARDA0V-G,9,5,1,2,2,8,11,-3,5,1.0,,fussball.de
17206,TSV Sotzweiler-Bergweiler,Saarland,Kreis Nordsaar,10,Kreisliga A / Kreisliga,Kreisliga A Nahe · Kreis Nordsaar,0311IJFKTC00000HVS5489BTVT51B5B5-G,11,5,1,2,2,6,9,-3,5,1.0,,fussball.de
17207,Lenggrieser SC II,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 4 · Kreis Zugspitze,030RC3H7MK00001TVS5489BTVVR5L0PB-G,8,3,1,0,2,11,13,-2,3,1.0,,fussball.de
17208,SGM Gruol/Erlaheim II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B2 · Bezirk Schwarzwald/Zollern (K),0315174K8C000004VS5489BUVSBBVPEU-G,10,3,1,0,2,8,10,-2,3,1.0,,fussball.de
17209,SV Ehrstädt,Baden,Kreis Sinsheim,10,Kreisklasse B,bfv-Kreisklasse B  Sinsheim,031427VQDG00000DVS5489BUVSBBVPEU-G,9,3,1,0,2,8,10,-2,3,1.0,,fussball.de
17210,1. FC Mecklenbeck,Westfalen,Kreis Münster,10,Kreisliga B,Kreisliga B 1 Herren · Kreis Münster,031BT42UNG000008VS5489BUVUR5FS5A-G,11,3,1,0,2,7,9,-2,3,1.0,,fussball.de
17211,SC AS Hachetal,Niedersachsen,Kreis Diepholz,10,2.Kreisklasse,2.Kreisklasse DH Nord · Kreis Diepholz,031DPSC7LK00000DVS5489BUVUR5FS5A-G,10,3,1,0,2,7,9,-2,3,1.0,,fussball.de
17212,SC Viktoria Rott 3,Niederrhein,Kreis Wuppertal-Niederberg,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Wuppertal-Niederberg,031HL1B29G00000DVS5489BTVVG7L386-G,10,3,1,0,2,7,9,-2,3,1.0,,fussball.de
17213,SV Hüttenheim,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 2 WÜ · Kreis Würzburg,03135BBHBG000056VS5489BTVU7GTVLE-G,8,3,1,0,2,7,9,-2,3,1.0,,fussball.de
17214,GWR Meiderich II,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Duisburg-Mülheim-Dinslak",031GBDSMU0000000VS5489BUVSJ4CRAP-G,12,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17215,RSV Wullenstetten,Württemberg,Bezirk Donau/Iller (K),10,Kreisliga B,Kreisliga B3 · Bezirk Donau/Iller (K),0313N6V1SO00000CVS5489BTVU7GTVLE-G,11,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17216,Rasensport Horrem,Niederrhein,Kreis Grevenbroich-Neuss,10,Kreisliga C,"Kreisliga C, Gr. 2 · Kreis Grevenbroich-Neuss",031FU1DM2G000004VS5489BUVSJ4CRAP-G,12,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17217,SG Landsburg II,Hessen,Kreis Schwalm-Eder,10,Kreisliga B,KLB Schwalm-Eder Gr.2,0318K5I60S000009VS5489BUVV628VP4-G,10,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17218,SV Arget,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 3 · Kreis Zugspitze,030RC3H6C0000041VS5489BTVVR5L0PB-G,8,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17219,SV Renchen 2,Südbaden,Offenburg,10,2.Kreisliga (B),Kreisliga B - Staffel 4 · Offenburg,031BF2USOO00000AVS5489BUVUR5FS5A-G,11,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17220,SV Spaichingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B3 · Bezirk Schwarzwald/Zollern (K),031517653S000004VS5489BUVSBBVPEU-G,8,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17221,SV Untergriesbach,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 13 Hauzenberg · Kreis Niederbayern Ost,03160921KS000007VS5489BTVU7GTVLE-G,8,6,2,0,4,12,16,-4,6,1.0,,fussball.de
17222,VfB Mickhausen,Bayern,Kreis Augsburg,10,A Klasse,AK Augsburg Süd,0310VPOA7C000008VS5489BTVT51B5B5-G,7,3,1,0,2,6,8,-2,3,1.0,,fussball.de
17223,Hagener SV II,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel D,0316EACJ5C00000AVS5489BUVSBBVPEU-G,7,3,1,0,2,5,7,-2,3,1.0,,fussball.de
17224,SG Brohlbachtal Hambuch II,Rheinland,Kreis Rhein/Ahr,10,Kreisliga C,Kreisliga C12 · Kreis Rhein/Ahr,031CQK2N90000006VS5489BUVUR5FS5A-G,7,3,1,0,2,5,7,-2,3,1.0,,fussball.de
17225,TuS Liedberg 2,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 5 · Kreis Mönchengladbach-Viersen,0311FB5AHK000002VS5489BUVVARDA0V-G,6,3,1,0,2,5,7,-2,3,1.0,,fussball.de
17226,TuS Sausenheim,Südwest,Kreis Rhein-Pfalz,10,B-Klasse,Herren B-Klasse Rhein-Pfalz Nord,031BT6HBGC000008VS5489BUVUR5FS5A-G,9,3,1,0,2,5,7,-2,3,1.0,,fussball.de
17227,SV Assenheim II,Hessen,Kreis Friedberg,10,Kreisliga B,KLB Friedberg Gr.2,031AGB02BS00000CVS5489BTVSK8S3O6-G,10,6,2,0,4,9,13,-4,6,1.0,,fussball.de
17228,Hainhofener SV,Bayern,Kreis Augsburg,10,A Klasse,AK Augsburg West,0310VOM68O00004RVS5489BTVT51B5B5-G,7,3,1,0,2,4,6,-2,3,1.0,,fussball.de
17229,SV Hildesia Diekholzen,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel B · Kreis Hildesheim-Holzminden,031D17FBR4000004VS5489BTVUS470OH-G,7,3,1,0,2,4,6,-2,3,1.0,,fussball.de
17230,TSF Ludwigsfeld,Württemberg,Bezirk Donau/Iller (K),10,Kreisliga B,Kreisliga B3 · Bezirk Donau/Iller (K),0313N6V1SO00000CVS5489BTVU7GTVLE-G,12,3,1,0,2,4,6,-2,3,1.0,,fussball.de
17231,(SG 2) Münsterhausen/Mindeltal 2,Bayern,Kreis Donau,10,A Klasse,AK West 1 · Kreis Donau,0314HDPQKK00005GVS5489BTVU7GTVLE-G,6,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17232,SGM Erzingen/Roßwangen/Endingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B3 · Bezirk Schwarzwald/Zollern (K),031517653S000004VS5489BUVSBBVPEU-G,10,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17233,SGM Machtolsheim / Merklingen,Württemberg,Bezirk Donau/Iller (K),10,Kreisliga B,Kreisliga B1 · Bezirk Donau/Iller (K),0313N6V19O000006VS5489BTVU7GTVLE-G,11,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17234,SV 1913 Walbeck III,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Kleve-Geldern,031ON9IV2C000005VS5489BUVT2M8LCU-G,9,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17235,SV Auernheim,Württemberg,Bezirk Ostwürttemberg (K),10,Kreisliga B,Kreisliga B4 · Bezirk Ostwürttemberg (K),03153EEKGO00000FVS5489BTVU7GTVLE-G,12,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17236,Spfr. Selbach,Rheinland,Kreis Westerwald/Sieg,10,Kreisliga C,Kreisliga C1 · Kreis Westerwald/Sieg,031CHIG7D400000GVS5489BTVUS470OH-G,8,3,1,0,2,3,5,-2,3,1.0,,fussball.de
17237,TSV Reuth II,Bayern,Kreis Amberg/Weiden,10,A Klasse,A-Klasse AM/WEN West · Kreis Amberg/Weiden,0313EK645S000006VS5489BUVSBBVPEU-G,8,6,1,3,2,5,9,-4,6,1.0,,fussball.de
17238,SG Gebhardshain/Steineroth/Fensdorf II,Rheinland,Kreis Westerwald/Sieg,10,Kreisliga C,Kreisliga C1 · Kreis Westerwald/Sieg,031CHIG7D400000GVS5489BTVUS470OH-G,6,4,1,1,2,13,16,-3,4,1.0,,fussball.de
17239,SV Blau-Weiß Etteln,Westfalen,Kreis Paderborn,10,Kreisliga B,Kreisliga B2 Paderborn,0313R2VL84000003VS5489BTVU7GTVLE-G,11,4,1,1,2,12,15,-3,4,1.0,,fussball.de
17240,TSV Melsdorf III,Schleswig-Holstein,Kreis Kiel,10,Kreisklasse B,Kreisklasse B - 3 · Kreis Kiel,031C4P9UPO000006VS5489BTVUS470OH-G,8,4,1,1,2,11,14,-3,4,1.0,,fussball.de
17241,VfL Wathlingen,Niedersachsen,Kreis Celle,10,2.Kreisklasse,2. Kreisklasse Celle,03197ACTQO000000VS5489BUVV628VP4-G,10,4,1,1,2,11,14,-3,4,1.0,,fussball.de
17242,FC Horchheim II,Rheinland,Kreis Koblenz,10,Kreisliga C,Kreisliga C9 · Kreis Koblenz,031GAJBNK8000004VS5489BUVSJ4CRAP-G,8,4,1,1,2,9,12,-3,4,1.0,,fussball.de
17243,TSV Melsdorf II,Schleswig-Holstein,Kreis Kiel,10,Kreisklasse B,Kreisklasse B - 3 · Kreis Kiel,031C4P9UPO000006VS5489BTVUS470OH-G,9,4,1,1,2,9,12,-3,4,1.0,,fussball.de
17244,(SG 1) Soccer Club/ TV 73 Würzburg,Bayern,Kreis Würzburg,10,A Klasse,AK-Gr 1 WÜ · Kreis Würzburg,03135BBG8S00005EVS5489BTVU7GTVLE-G,10,4,1,1,2,8,11,-3,4,1.0,,fussball.de
17245,SV Altheim,Bayern,Kreis Niederbayern West,10,A Klasse,AK 03 Mallersdorf · Kreis Niederbayern West,03188T26F0000008VS5489BTVU7GTVLE-G,6,4,1,1,2,8,11,-3,4,1.0,,fussball.de
17246,SV Germania Stirpe,Westfalen,Kreis Lippstadt,10,Kreisliga B,Kreisliga B Lippstadt,031H029MRK000008VS5489BTVVG7L386-G,10,4,1,1,2,8,11,-3,4,1.0,,fussball.de
17247,SC Bendorf-Sayn III,Rheinland,Kreis Westerwald/Wied,10,Kreisliga C,Kreisliga C6 · Kreis Westerwald/Wied,031C7J6D7O000008VS5489BUVUR5FS5A-G,10,4,1,1,2,7,10,-3,4,1.0,,fussball.de
17248,SG Momberg I / Neustadt II,Hessen,Kreis Marburg,10,Kreisliga B,KLB Marburg Gr.1,031AR2HCKG00000CVS5489BTVSK8S3O6-G,9,4,1,1,2,7,10,-3,4,1.0,,fussball.de
17249,SG SV Schönkirch I / SV Plößberg II,Bayern,Kreis Amberg/Weiden,10,A Klasse,A-Klasse AM/WEN Ost · Kreis Amberg/Weiden,0313EK64H0000007VS5489BUVSBBVPEU-G,8,4,1,1,2,7,10,-3,4,1.0,,fussball.de
17250,TuS Pewsum III U42,Niedersachsen,Kreis Ostfriesland,10,2.Kreisklasse,Ostfrieslandklasse B St. 3,0315F227G4000005VS5489BUVSBBVPEU-G,9,4,1,1,2,6,9,-3,4,1.0,,fussball.de
17251,TSV Rittersbach,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse NordWest · Kreis Neumarkt/Jura,0313RE447O000007VS5489BUVSBBVPEU-G,7,4,1,1,2,5,8,-3,4,1.0,,fussball.de
17252,DJK Ensheim 2,Saarland,Kreis Südsaar,10,Kreisliga A / Kreisliga,Kreisliga A Saarbrücken · Kreis Südsaar,03108NV8UG000007VS5489BTVT51B5B5-G,9,5,1,2,2,12,16,-4,5,1.0,,fussball.de
17253,SV Friesenhausen,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr 3 SW · Kreis Schweinfurt,03135B15C8000006VS5489BTVU7GTVLE-G,10,5,1,2,2,8,12,-4,5,1.0,,fussball.de
17254,(SG1) SC Jura Steinfeld I/DJK Königsfeld II,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,10,A Klasse,A-Klasse 2 BA · Kreis Bamberg/Bayreuth/Kulmb.,03169AK7QK000000VS5489BUVSBBVPEU-G,10,5,1,2,2,7,11,-4,5,1.0,,fussball.de
17255,DJK Karlsbach,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 12 Freyung · Kreis Niederbayern Ost,031608A24O000004VS5489BTVU7GTVLE-G,10,6,2,0,4,16,21,-5,6,1.0,,fussball.de
17256,SG Bad Bentheim II,Niedersachsen,Kreis Bentheim,10,2.Kreisklasse,2.Kreisklasse Grafschaft Bentheim,0319B7JNRC000004VS5489BUVV628VP4-G,9,6,2,0,4,13,18,-5,6,1.0,,fussball.de
